1.794527E+04	2.704530E+01
1.850120E+04	2.704520E+01
1.907392E+04	2.704520E+01
1.966482E+04	2.704520E+01
2.027356E+04	2.704520E+01
2.090162E+04	2.704510E+01
2.154914E+04	2.704510E+01
2.221621E+04	2.704510E+01
2.290446E+04	2.704510E+01
2.361348E+04	2.704500E+01
2.434501E+04	2.704500E+01
2.509921E+04	2.704500E+01
2.587617E+04	2.704490E+01
2.667780E+04	2.704490E+01
2.750363E+04	2.704490E+01
2.835568E+04	2.704480E+01
2.923412E+04	2.704480E+01
3.013908E+04	2.704480E+01
3.107277E+04	2.704470E+01
3.203465E+04	2.704470E+01
3.302707E+04	2.704470E+01
3.404944E+04	2.704460E+01
3.510427E+04	2.704460E+01
3.619178E+04	2.704460E+01
3.731213E+04	2.704450E+01
3.846803E+04	2.704450E+01
3.965884E+04	2.704440E+01
4.088745E+04	2.704440E+01
4.215412E+04	2.704430E+01
4.345903E+04	2.704430E+01
4.480536E+04	2.704430E+01
4.619234E+04	2.704420E+01
4.762336E+04	2.704420E+01
4.909870E+04	2.704410E+01
5.061858E+04	2.704410E+01
5.218672E+04	2.704400E+01
5.380220E+04	2.704400E+01
5.546896E+04	2.704390E+01
5.718735E+04	2.704380E+01
5.895763E+04	2.704380E+01
6.078410E+04	2.704370E+01
6.266572E+04	2.704370E+01
6.460706E+04	2.704360E+01
6.660702E+04	2.704360E+01
6.867047E+04	2.704350E+01
7.079784E+04	2.704340E+01
7.298943E+04	2.704340E+01
7.525061E+04	2.704330E+01
7.758004E+04	2.704320E+01
7.998343E+04	2.704320E+01
8.246127E+04	2.704310E+01
8.501391E+04	2.704300E+01
8.764759E+04	2.704300E+01
9.036079E+04	2.704290E+01
9.316011E+04	2.704280E+01
9.604616E+04	2.704270E+01
9.901933E+04	2.704260E+01
1.020869E+05	2.704260E+01
1.052471E+05	2.704250E+01
1.085076E+05	2.704240E+01
1.118691E+05	2.704230E+01
1.153320E+05	2.704220E+01
1.189050E+05	2.704210E+01
1.225858E+05	2.704200E+01
1.263834E+05	2.704190E+01
1.302957E+05	2.704180E+01
1.343322E+05	2.704170E+01
1.384937E+05	2.704150E+01
1.427809E+05	2.704140E+01
1.472041E+05	2.704130E+01
1.517609E+05	2.704110E+01
1.564624E+05	2.704090E+01
1.613095E+05	2.704080E+01
1.663030E+05	2.704060E+01
1.714549E+05	2.704020E+01
1.767624E+05	2.704020E+01
1.822384E+05	2.704060E+01
